Area,Country,Measure Names,Quarter,Rectangle,Regulated gear,Special condition,Species,Vessel length,Year,Measure Values
7BCEFGHJK,FRA,Landings (t) ,4,29E1,TR1,NONE,COD,O15M,2011,6.975
7BCEFGHJK,ENG,Landings (t) ,4,29E1,TR1,NONE,COD,O15M,2011,0.1075
7BCEFGHJK,FRA,Landings (t) ,4,29E1,GT1,NONE,COD,O15M,2011,0.011
7BCEFGHJK,FRA,Landings (t) ,4,29E1,GT1,NONE,COD,O10T15M,2011,0.065
7BCEFGHJK,IRL,Landings (t) ,4,29E1,GN1,NONE,COD,O15M,2011,2.56
7BCEFGHJK,ENG,Landings (t) ,4,29E1,GN1,NONE,COD,O15M,2011,1.982
7BCEFGHJK,IRL,Landings (t) ,4,29E0,TR1,NONE,COD,O15M,2011,0.97
7BCEFGHJK,ENG,Landings (t) ,4,29E0,TR1,NONE,COD,O15M,2011,0.1519
7BCEFGHJK,FRA,Landings (t) ,4,29D9,TR1,NONE,COD,O15M,2011,0.0452
7BCEFGHJK,ENG,Landings (t) ,4,29D9,TR1,NONE,COD,O15M,2011,0.085
7BCEFGHJK,ENG,Landings (t) ,4,28E8,TR2,NONE,COD,O10T15M,2011,0.2772
7BCEFGHJK,GBJ,Landings (t) ,4,28E7,TR2,NONE,COD,O15M,2011,0.0307
7BCEFGHJK,FRA,Landings (t) ,4,28E7,TR2,NONE,COD,O15M,2011,2.1505
7BCEFGHJK,ENG,Landings (t) ,4,28E7,TR2,NONE,COD,O10T15M,2011,0.3831
7BCEFGHJK,FRA,Landings (t) ,4,28E7,TR1,NONE,COD,O15M,2011,0.8721
7BCEFGHJK,ENG,Landings (t) ,4,28E7,LL1,NONE,COD,U10M,2011,0.0544
7BCEFGHJK,FRA,Landings (t) ,4,28E7,LL1,NONE,COD,O10T15M,2011,0.111
7BCEFGHJK,FRA,Landings (t) ,4,28E7,GT1,NONE,COD,U10M,2011,0.0148
7BCEFGHJK,ENG,Landings (t) ,4,28E7,GN1,NONE,COD,O10T15M,2011,0.1069
7BCEFGHJK,ENG,Landings (t) ,4,28E7,BT2,NONE,COD,O15M,2011,0.2536
7BCEFGHJK,BEL,Landings (t) ,4,28E7,BT2,NONE,COD,O15M,2011,0.33
7BCEFGHJK,FRA,Landings (t) ,4,28E6,TR2,NONE,COD,O15M,2011,3.0795
7BCEFGHJK,FRA,Landings (t) ,4,28E6,TR1,NONE,COD,O15M,2011,3.271
7BCEFGHJK,FRA,Landings (t) ,4,28E6,GT1,NONE,COD,U10M,2011,0.59
7BCEFGHJK,FRA,Landings (t) ,4,28E6,GT1,NONE,COD,O15M,2011,3.132
7BCEFGHJK,ENG,Landings (t) ,4,28E6,BT2,NONE,COD,O15M,2011,3.0584
7BCEFGHJK,BEL,Landings (t) ,4,28E6,BT2,NONE,COD,O15M,2011,0.491
7BCEFGHJK,ENG,Landings (t) ,4,28E6,BEAM,NONE,COD,O15M,2011,0.0186
7BCEFGHJK,FRA,Landings (t) ,4,28E5,TR2,NONE,COD,O15M,2011,1.322
7BCEFGHJK,FRA,Landings (t) ,4,28E5,TR2,NONE,COD,O10T15M,2011,0.11
7BCEFGHJK,ENG,Landings (t) ,4,28E5,TR2,NONE,COD,O10T15M,2011,0.0271
7BCEFGHJK,FRA,Landings (t) ,4,28E5,TR1,NONE,COD,O15M,2011,35.8546
7BCEFGHJK,ENG,Landings (t) ,4,28E5,TR1,NONE,COD,O15M,2011,0.0784
7BCEFGHJK,FRA,Landings (t) ,4,28E5,POTS,NONE,COD,U10M,2011,0.12
7BCEFGHJK,FRA,Landings (t) ,4,28E5,GT1,NONE,COD,O15M,2011,0.085
7BCEFGHJK,ENG,Landings (t) ,4,28E5,GT1,NONE,COD,O15M,2011,0.0725
7BCEFGHJK,ENG,Landings (t) ,4,28E5,GN1,NONE,COD,O10T15M,2011,0.1368
7BCEFGHJK,FRA,Landings (t) ,4,28E5,DREDGE,NONE,COD,O15M,2011,0.065
7BCEFGHJK,FRA,Landings (t) ,4,28E5,DREDGE,NONE,COD,O10T15M,2011,0.02
7BCEFGHJK,ENG,Landings (t) ,4,28E5,BT2,NONE,COD,O15M,2011,2.6546
7BCEFGHJK,BEL,Landings (t) ,4,28E5,BT2,NONE,COD,O15M,2011,0.105
7BCEFGHJK,ENG,Landings (t) ,4,28E5,BEAM,NONE,COD,O15M,2011,0.0271
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR2,NONE,COD,U10M,2011,0.0093
7BCEFGHJK,FRA,Landings (t) ,4,28E4,TR2,NONE,COD,O15M,2011,0.8456
7BCEFGHJK,BEL,Landings (t) ,4,28E4,TR2,NONE,COD,O15M,2011,0.1
7BCEFGHJK,FRA,Landings (t) ,4,28E4,TR2,NONE,COD,O10T15M,2011,0.022
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR2,NONE,COD,O10T15M,2011,0.3338
7BCEFGHJK,FRA,Landings (t) ,4,28E4,TR1,NONE,COD,O15M,2011,23.051
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR1,NONE,COD,O15M,2011,1.1769
7BCEFGHJK,ENG,Landings (t) ,4,28E4,TR1,NONE,COD,O10T15M,2011,0.3357
7BCEFGHJK,ENG,Landings (t) ,4,28E4,POTS,NONE,COD,U10M,2011,0.1633
7BCEFGHJK,ENG,Landings (t) ,4,28E4,POTS,NONE,COD,O10T15M,2011,0.0677
7BCEFGHJK,ENG,Landings (t) ,4,28E4,LL1,NONE,COD,U10M,2011,0.5381
7BCEFGHJK,FRA,Landings (t) ,4,28E4,GT1,NONE,COD,O10T15M,2011,0.057
7BCEFGHJK,ENG,Landings (t) ,4,28E4,GN1,NONE,COD,U10M,2011,1.7253
7BCEFGHJK,ENG,Landings (t) ,4,28E4,GN1,NONE,COD,O15M,2011,0.1158
7BCEFGHJK,ENG,Landings (t) ,4,28E4,GN1,NONE,COD,O10T15M,2011,0.5773
7BCEFGHJK,ENG,Landings (t) ,4,28E4,BT2,NONE,COD,O15M,2011,1.2527
7BCEFGHJK,FRA,Landings (t) ,4,28E3,TR1,NONE,COD,O15M,2011,9.0354
7BCEFGHJK,ENG,Landings (t) ,4,28E3,TR1,NONE,COD,O15M,2011,0.3224
7BCEFGHJK,ENG,Landings (t) ,4,28E3,TR1,NONE,COD,O10T15M,2011,0.0136
7BCEFGHJK,FRA,Landings (t) ,4,28E3,PEL_TRAWL,NONE,COD,O10T15M,2011,0.01
7BCEFGHJK,ENG,Landings (t) ,4,28E3,GN1,NONE,COD,O15M,2011,0.014
7BCEFGHJK,ENG,Landings (t) ,4,28E3,GN1,NONE,COD,O10T15M,2011,1.8963
7BCEFGHJK,ENG,Landings (t) ,4,28E3,BT2,NONE,COD,O15M,2011,0.5899
7BCEFGHJK,IRL,Landings (t) ,4,28E2,TR1,NONE,COD,O15M,2011,1.37
7BCEFGHJK,FRA,Landings (t) ,4,28E2,TR1,NONE,COD,O15M,2011,16.811
7BCEFGHJK,FRA,Landings (t) ,4,28E2,PEL_TRAWL,NONE,COD,O15M,2011,0.02
7BCEFGHJK,ENG,Landings (t) ,4,28E2,GN1,NONE,COD,O15M,2011,0.0959
7BCEFGHJK,IRL,Landings (t) ,4,28E1,TR1,NONE,COD,O15M,2011,0.59
7BCEFGHJK,FRA,Landings (t) ,4,28E1,TR1,NONE,COD,O15M,2011,7.8165
7BCEFGHJK,ENG,Landings (t) ,4,28E1,TR1,NONE,COD,O15M,2011,0.6335
7BCEFGHJK,FRA,Landings (t) ,4,28E1,PEL_TRAWL,NONE,COD,O10T15M,2011,0.1
7BCEFGHJK,ENG,Landings (t) ,4,28E1,GN1,NONE,COD,O15M,2011,0.1084
7BCEFGHJK,ENG,Landings (t) ,4,28E0,TR1,NONE,COD,O15M,2011,0.1019
7BCEFGHJK,FRA,Landings (t) ,4,28E0,GT1,NONE,COD,O10T15M,2011,0.09
7BCEFGHJK,IRL,Landings (t) ,4,28D9,TR1,NONE,COD,O15M,2011,0.28
7BCEFGHJK,ENG,Landings (t) ,4,28D9,TR1,NONE,COD,O15M,2011,0.0283
7BCEFGHJK,FRA,Landings (t) ,4,28D8,TR2,NONE,COD,O15M,2011,0.0095
7BCEFGHJK,ENG,Landings (t) ,4,28D8,TR1,NONE,COD,O15M,2011,0.0283
7BCEFGHJK,FRA,Landings (t) ,4,27E8,TR3,NONE,COD,O15M,2011,0.014
7BCEFGHJK,FRA,Landings (t) ,4,27E8,TR2,NONE,COD,O15M,2011,0.132
7BCEFGHJK,FRA,Landings (t) ,4,27E8,TR2,NONE,COD,O10T15M,2011,0.04
7BCEFGHJK,FRA,Landings (t) ,4,27E8,GT1,NONE,COD,U10M,2011,0.043
7BCEFGHJK,FRA,Landings (t) ,4,27E8,GT1,NONE,COD,O15M,2011,0.18
7BCEFGHJK,ENG,Landings (t) ,4,27E8,GN1,NONE,COD,O10T15M,2011,0.1604
7BCEFGHJK,FRA,Landings (t) ,4,27E8,BT2,NONE,COD,O15M,2011,0.0235
7BCEFGHJK,GBJ,Landings (t) ,4,27E7,TR2,NONE,COD,O15M,2011,0.0176
7BCEFGHJK,FRA,Landings (t) ,4,27E7,TR2,NONE,COD,O15M,2011,0.681
7BCEFGHJK,FRA,Landings (t) ,4,27E7,TR2,NONE,COD,O10T15M,2011,0.03
7BCEFGHJK,FRA,Landings (t) ,4,27E7,TR1,NONE,COD,O15M,2011,2.1166
7BCEFGHJK,FRA,Landings (t) ,4,27E7,PEL_TRAWL,NONE,COD,O15M,2011,0.123
7BCEFGHJK,FRA,Landings (t) ,4,27E7,BT2,NONE,COD,O15M,2011,0.0885
7BCEFGHJK,FRA,Landings (t) ,4,27E6,TR2,NONE,COD,O15M,2011,2.275
7BCEFGHJK,FRA,Landings (t) ,4,27E6,TR2,NONE,COD,O10T15M,2011,0.1457
7BCEFGHJK,FRA,Landings (t) ,4,27E6,TR1,NONE,COD,O15M,2011,2.4185
7BCEFGHJK,FRA,Landings (t) ,4,27E6,GT1,NONE,COD,O15M,2011,0.01
7BCEFGHJK,FRA,Landings (t) ,4,27E6,GN1,NONE,COD,O15M,2011,0.033
7BCEFGHJK,ENG,Landings (t) ,4,27E6,BT2,NONE,COD,O15M,2011,0.0101
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR2,NONE,COD,O15M,2011,3.1591
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR2,NONE,COD,O10T15M,2011,0.075
7BCEFGHJK,ENG,Landings (t) ,4,27E5,TR2,NONE,COD,O10T15M,2011,0.0056
7BCEFGHJK,FRA,Landings (t) ,4,27E5,TR1,NONE,COD,O15M,2011,7.003
7BCEFGHJK,ENG,Landings (t) ,4,27E5,TR1,NONE,COD,O15M,2011,0.1593
7BCEFGHJK,ENG,Landings (t) ,4,27E5,POTS,NONE,COD,O10T15M,2011,0.0248
7BCEFGHJK,FRA,Landings (t) ,4,27E5,GT1,NONE,COD,O15M,2011,0.149
7BCEFGHJK,ENG,Landings (t) ,4,27E5,GT1,NONE,COD,O15M,2011,0.1579
7BCEFGHJK,FRA,Landings (t) ,4,27E5,GT1,NONE,COD,O10T15M,2011,0.058
7BCEFGHJK,ENG,Landings (t) ,4,27E5,GN1,NONE,COD,O15M,2011,0.0982
7BCEFGHJK,FRA,Landings (t) ,4,27E5,GN1,NONE,COD,O10T15M,2011,1.393
7BCEFGHJK,ENG,Landings (t) ,4,27E5,GN1,NONE,COD,O10T15M,2011,0.0123
7BCEFGHJK,ENG,Landings (t) ,4,27E5,BT2,NONE,COD,O15M,2011,1.0169
7BCEFGHJK,FRA,Landings (t) ,4,27E4,TR2,NONE,COD,O15M,2011,1.675
7BCEFGHJK,FRA,Landings (t) ,4,27E4,TR1,NONE,COD,O15M,2011,22.109
7BCEFGHJK,FRA,Landings (t) ,4,27E4,GT1,NONE,COD,O15M,2011,1.045
7BCEFGHJK,ENG,Landings (t) ,4,27E4,GT1,NONE,COD,O15M,2011,0.4608
7BCEFGHJK,FRA,Landings (t) ,4,27E4,GN1,NONE,COD,U10M,2011,0.035
7BCEFGHJK,ENG,Landings (t) ,4,27E4,GN1,NONE,COD,O15M,2011,0.306
7BCEFGHJK,ENG,Landings (t) ,4,27E4,BT2,NONE,COD,O15M,2011,2.763
7BCEFGHJK,BEL,Landings (t) ,4,27E4,BT2,NONE,COD,O15M,2011,0.03
7BCEFGHJK,FRA,Landings (t) ,4,27E3,TR1,NONE,COD,O15M,2011,7.3684
7BCEFGHJK,ENG,Landings (t) ,4,27E3,GT1,NONE,COD,O15M,2011,0.2005
7BCEFGHJK,ENG,Landings (t) ,4,27E3,GN1,NONE,COD,O15M,2011,1.2891
7BCEFGHJK,ENG,Landings (t) ,4,27E3,GN1,NONE,COD,O10T15M,2011,2.2288
7BCEFGHJK,ENG,Landings (t) ,4,27E3,BT2,NONE,COD,O15M,2011,3.2466
7BCEFGHJK,FRA,Landings (t) ,4,27E2,TR1,NONE,COD,O15M,2011,11.8349
7BCEFGHJK,ENG,Landings (t) ,4,27E2,BT2,NONE,COD,O15M,2011,0.1331
7BCEFGHJK,IRL,Landings (t) ,4,27E1,TR2,NONE,COD,O15M,2011,0.18
7BCEFGHJK,FRA,Landings (t) ,4,27E1,TR2,NONE,COD,O15M,2011,2.358
7BCEFGHJK,FRA,Landings (t) ,4,27E1,TR1,NONE,COD,O15M,2011,1.81
7BCEFGHJK,ENG,Landings (t) ,4,27E1,TR1,NONE,COD,O15M,2011,0.2388
7BCEFGHJK,IRL,Landings (t) ,4,27E0,TR2,NONE,COD,O15M,2011,0.11
7BCEFGHJK,FRA,Landings (t) ,4,27E0,TR2,NONE,COD,O15M,2011,0.4436
7BCEFGHJK,ENG,Landings (t) ,4,27E0,TR1,NONE,COD,O15M,2011,0.1013
7BCEFGHJK,FRA,Landings (t) ,4,27E0,GT1,NONE,COD,O10T15M,2011,0.04
7BCEFGHJK,FRA,Landings (t) ,4,27D9,TR2,NONE,COD,O15M,2011,0.224
7BCEFGHJK,FRA,Landings (t) ,4,27D9,TR1,NONE,COD,O15M,2011,0.027
7BCEFGHJK,FRA,Landings (t) ,4,27D8,TR2,NONE,COD,O15M,2011,0.2345
7BCEFGHJK,ENG,Landings (t) ,4,27D8,TR1,NONE,COD,O15M,2011,0.0283
7BCEFGHJK,FRA,Landings (t) ,4,26E8,TR2,NONE,COD,O10T15M,2011,0.016
7BCEFGHJK,FRA,Landings (t) ,4,26E8,LL1,NONE,COD,O15M,2011,0.002
7BCEFGHJK,FRA,Landings (t) ,4,26E8,GT1,NONE,COD,O10T15M,2011,0.017
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR2,NONE,COD,O15M,2011,0.437
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR2,NONE,COD,O10T15M,2011,0.1978
7BCEFGHJK,FRA,Landings (t) ,4,26E7,TR1,NONE,COD,O15M,2011,0.28
7BCEFGHJK,FRA,Landings (t) ,4,26E7,POTS,NONE,COD,U10M,2011,0.026
7BCEFGHJK,FRA,Landings (t) ,4,26E7,LL1,NONE,COD,O15M,2011,0.05
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GT1,NONE,COD,U10M,2011,0.0068
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GT1,NONE,COD,O10T15M,2011,0.073
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GN1,NONE,COD,U10M,2011,0.0024
7BCEFGHJK,FRA,Landings (t) ,4,26E7,GN1,NONE,COD,O10T15M,2011,0.008
7BCEFGHJK,FRA,Landings (t) ,4,26E7,DREDGE,NONE,COD,U10M,2011,0.0055
7BCEFGHJK,FRA,Landings (t) ,4,26E7,DREDGE,NONE,COD,O15M,2011,0.001
7BCEFGHJK,FRA,Landings (t) ,4,26E7,DREDGE,NONE,COD,O10T15M,2011,0.0183
7BCEFGHJK,FRA,Landings (t) ,4,26E6,TR2,NONE,COD,U10M,2011,0.004
7BCEFGHJK,FRA,Landings (t) ,4,26E6,TR2,NONE,COD,O10T15M,2011,0.528
7BCEFGHJK,FRA,Landings (t) ,4,26E6,NONE,NONE,COD,U10M,2011,0.032
7BCEFGHJK,FRA,Landings (t) ,4,26E6,LL1,NONE,COD,U10M,2011,0.0243
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GT1,NONE,COD,U10M,2011,0.1068
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GT1,NONE,COD,O10T15M,2011,0.006
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GN1,NONE,COD,U10M,2011,0.0791
7BCEFGHJK,FRA,Landings (t) ,4,26E6,GN1,NONE,COD,O10T15M,2011,0.023
7BCEFGHJK,FRA,Landings (t) ,4,26E6,DREDGE,NONE,COD,O10T15M,2011,0.123
7BCEFGHJK,FRA,Landings (t) ,4,26E5,TR2,NONE,COD,O15M,2011,0.7575
7BCEFGHJK,FRA,Landings (t) ,4,26E5,TR2,NONE,COD,O10T15M,2011,0.11
7BCEFGHJK,FRA,Landings (t) ,4,26E5,TR1,NONE,COD,O15M,2011,0.9075
7BCEFGHJK,FRA,Landings (t) ,4,26E5,LL1,NONE,COD,U10M,2011,0.0231
7BCEFGHJK,FRA,Landings (t) ,4,26E5,LL1,NONE,COD,O15M,2011,0.17
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GT1,NONE,COD,U10M,2011,0.1568
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GT1,NONE,COD,O15M,2011,0.214
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GT1,NONE,COD,O10T15M,2011,1.1303
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GN1,NONE,COD,U10M,2011,0.1711
7BCEFGHJK,FRA,Landings (t) ,4,26E5,GN1,NONE,COD,O10T15M,2011,0.0212
7BCEFGHJK,FRA,Landings (t) ,4,26E4,TR2,NONE,COD,O15M,2011,18.5595
7BCEFGHJK,FRA,Landings (t) ,4,26E4,TR1,NONE,COD,O15M,2011,37.0661
7BCEFGHJK,FRA,Landings (t) ,4,26E4,LL1,NONE,COD,U10M,2011,0.0027
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GT1,NONE,COD,U10M,2011,0.008
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GT1,NONE,COD,O15M,2011,0.51
7BCEFGHJK,ENG,Landings (t) ,4,26E4,GT1,NONE,COD,O15M,2011,0.1987
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GT1,NONE,COD,O10T15M,2011,1.043
7BCEFGHJK,ENG,Landings (t) ,4,26E4,GN1,NONE,COD,O15M,2011,1.0176
7BCEFGHJK,FRA,Landings (t) ,4,26E4,GN1,NONE,COD,O10T15M,2011,0.1
7BCEFGHJK,FRA,Landings (t) ,4,26E3,TR2,NONE,COD,O15M,2011,0.9925
7BCEFGHJK,FRA,Landings (t) ,4,26E3,TR1,NONE,COD,O15M,2011,9.8873
7BCEFGHJK,ENG,Landings (t) ,4,26E3,GN1,NONE,COD,O15M,2011,0.2219
7BCEFGHJK,ENG,Landings (t) ,4,26E3,BT2,NONE,COD,O15M,2011,0.3367
7BCEFGHJK,FRA,Landings (t) ,4,26E2,TR2,NONE,COD,O15M,2011,0.0875
7BCEFGHJK,FRA,Landings (t) ,4,26E2,TR1,NONE,COD,O15M,2011,5.8227
7BCEFGHJK,ENG,Landings (t) ,4,26E2,GN1,NONE,COD,O15M,2011,0.2158
7BCEFGHJK,ENG,Landings (t) ,4,26E2,BT2,NONE,COD,O15M,2011,0.0446
7BCEFGHJK,IRL,Landings (t) ,4,26E1,TR2,NONE,COD,O15M,2011,0.07
7BCEFGHJK,FRA,Landings (t) ,4,26E1,TR2,NONE,COD,O15M,2011,0.356
7BCEFGHJK,FRA,Landings (t) ,4,26E1,TR2,NONE,COD,O10T15M,2011,0.0047
7BCEFGHJK,FRA,Landings (t) ,4,26E1,TR1,NONE,COD,O15M,2011,0.661
7BCEFGHJK,FRA,Landings (t) ,4,26E1,GT1,NONE,COD,O10T15M,2011,0.035
7BCEFGHJK,FRA,Landings (t) ,4,26E0,TR2,NONE,COD,O15M,2011,0.3366
7BCEFGHJK,FRA,Landings (t) ,4,26D9,TR2,NONE,COD,O15M,2011,0.0316
7BCEFGHJK,FRA,Landings (t) ,4,26D9,TR1,NONE,COD,O15M,2011,0.026
7BCEFGHJK,ENG,Landings (t) ,4,26D9,TR1,NONE,COD,O15M,2011,0.0076
7BCEFGHJK,FRA,Landings (t) ,4,25E5,TR2,NONE,COD,O15M,2011,0.2075
7BCEFGHJK,FRA,Landings (t) ,4,25E5,TR2,NONE,COD,O10T15M,2011,0.026
7BCEFGHJK,FRA,Landings (t) ,4,25E5,TR1,NONE,COD,O15M,2011,0.126
7BCEFGHJK,FRA,Landings (t) ,4,25E5,PEL_SEINE,NONE,COD,U10M,2011,0.008
7BCEFGHJK,FRA,Landings (t) ,4,25E5,NONE,NONE,COD,O10T15M,2011,0.01
7BCEFGHJK,FRA,Landings (t) ,4,25E5,LL1,NONE,COD,U10M,2011,0.5056
7BCEFGHJK,FRA,Landings (t) ,4,25E5,LL1,NONE,COD,O15M,2011,0.235
7BCEFGHJK,FRA,Landings (t) ,4,25E5,LL1,NONE,COD,O10T15M,2011,0.014
7BCEFGHJK,FRA,Landings (t) ,4,25E5,GT1,NONE,COD,U10M,2011,1.3469
7BCEFGHJK,FRA,Landings (t) ,4,25E5,GT1,NONE,COD,O15M,2011,0.534
7BCEFGHJK,FRA,Landings (t) ,4,25E5,GT1,NONE,COD,O10T15M,2011,0.129
7BCEFGHJK,FRA,Landings (t) ,4,25E5,GN1,NONE,COD,U10M,2011,1.6884
7BCEFGHJK,FRA,Landings (t) ,4,25E5,GN1,NONE,COD,O10T15M,2011,0.007
7BCEFGHJK,FRA,Landings (t) ,4,25E4,TR2,NONE,COD,O15M,2011,4.1155
7BCEFGHJK,FRA,Landings (t) ,4,25E4,TR2,NONE,COD,O10T15M,2011,0.07
7BCEFGHJK,FRA,Landings (t) ,4,25E4,TR1,NONE,COD,O15M,2011,5.2255
7BCEFGHJK,FRA,Landings (t) ,4,25E4,LL1,NONE,COD,U10M,2011,0.014
7BCEFGHJK,FRA,Landings (t) ,4,25E4,LL1,NONE,COD,O15M,2011,0.075
7BCEFGHJK,FRA,Landings (t) ,4,25E4,GT1,NONE,COD,O15M,2011,0.332
7BCEFGHJK,FRA,Landings (t) ,4,25E4,GT1,NONE,COD,O10T15M,2011,0.996
7BCEFGHJK,FRA,Landings (t) ,4,25E4,GN1,NONE,COD,U10M,2011,0.055
7BCEFGHJK,ENG,Landings (t) ,4,25E4,GN1,NONE,COD,O15M,2011,0.1601
7BCEFGHJK,FRA,Landings (t) ,4,25E4,GN1,NONE,COD,O10T15M,2011,0.235
7BCEFGHJK,FRA,Landings (t) ,4,25E3,TR2,NONE,COD,O15M,2011,0.205
7BCEFGHJK,FRA,Landings (t) ,4,25E3,TR1,NONE,COD,O15M,2011,6.9425
7BCEFGHJK,ENG,Landings (t) ,4,25E3,GN1,NONE,COD,O15M,2011,0.4217
7BCEFGHJK,FRA,Landings (t) ,4,25E2,TR1,NONE,COD,O15M,2011,5.491
7BCEFGHJK,FRA,Landings (t) ,4,25E1,TR2,NONE,COD,O15M,2011,0.038
7BCEFGHJK,FRA,Landings (t) ,4,25E1,TR1,NONE,COD,O15M,2011,1.804
7BCEFGHJK,FRA,Landings (t) ,4,25E0,TR2,NONE,COD,O15M,2011,0.091
7BCEFGHJK,FRA,Landings (t) ,4,25E0,TR1,NONE,COD,O15M,2011,0.026
7BCEFGHJK,FRA,Landings (t) ,4,25E0,GT1,NONE,COD,U10M,2011,0.068
3D,SCO,Landings (t) ,4,49E5,TR1,CPART13D,COD,O15M,2011,1.1818
3D,SCO,Landings (t) ,4,47E5,TR1,CPART13D,COD,O15M,2011,0.0558
3D,SCO,Landings (t) ,4,47E5,TR1,CPART13C,COD,O15M,2011,0.6202
3D,SCO,Landings (t) ,4,47E4,TR1,CPART13D,COD,O15M,2011,0.0415
3D,SCO,Landings (t) ,4,47E3,TR1,CPART13D,COD,O15M,2011,0.0468
3D,SCO,Landings (t) ,4,47E2,TR1,CPART13D,COD,O15M,2011,0.3671
3D,SCO,Landings (t) ,4,47E2,TR1,CPART13B,COD,O15M,2011,0.0936
3D,SCO,Landings (t) ,4,46E5,TR1,CPART13D,COD,O15M,2011,0.0086
3D,SCO,Landings (t) ,4,46E3,TR1,CPART13D,COD,O15M,2011,0.1334
3D,SCO,Landings (t) ,4,46E2,TR1,CPART13D,COD,O15M,2011,0.1387
3D,SCO,Landings (t) ,4,45E4,TR2,CPART13B,COD,O15M,2011,0.0611
3D,SCO,Landings (t) ,4,45E4,TR1,CPART13B,COD,O15M,2011,0.0608
3D,SCO,Landings (t) ,4,45E3,TR2,CPART13C,COD,O15M,2011,0.2135
3D,SCO,Landings (t) ,4,45E3,TR2,CPART13B,COD,O15M,2011,0.1058
3D,SCO,Landings (t) ,4,44E2,TR2,CPART13B,COD,O15M,2011,0.012
3D,SCO,Landings (t) ,4,43E4,TR2,CPART13C,COD,O15M,2011,0.1636
3D,SCO,Landings (t) ,4,43E4,TR2,CPART13B,COD,O15M,2011,0.0117
3D,SCO,Landings (t) ,4,43E3,TR2,CPART13C,COD,O15M,2011,0.0872
3D,SCO,Landings (t) ,4,43E3,TR2,CPART13B,COD,O15M,2011,0.0992
3D,SCO,Landings (t) ,4,43E2,TR2,CPART13B,COD,O15M,2011,0.0211
3D,SCO,Landings (t) ,4,42E2,TR2,CPART13B,COD,O15M,2011,0.029
3D,IRL,Landings (t) ,4,42E1,TR1,CPART11,COD,O15M,2011,0.3
3D,SCO,Landings (t) ,4,41E3,TR2,CPART13B,COD,O15M,2011,0.015
3D,IRL,Landings (t) ,4,41E1,TR1,CPART11,COD,O15M,2011,0.68
3D,IRL,Landings (t) ,4,41E0,TR1,CPART11,COD,O15M,2011,0.05
3D,NED,Landings (t) ,4,40E4,TR2,NONE,COD,O15M,2011,0.16
3D,IRL,Landings (t) ,4,40E2,TR1,CPART11,COD,O15M,2011,0.41
3D,IRL,Landings (t) ,4,40E1,TR1,CPART11,COD,O15M,2011,0.31
3D,IRL,Landings (t) ,4,40E0,TR1,CPART11,COD,O15M,2011,0.27
3D,NIR,Landings (t) ,4,39E4,TR2,NONE,COD,O15M,2011,0.0035
3D,IRL,Landings (t) ,4,39E0,TR1,CPART11,COD,O15M,2011,1.38
3D,IRL,Landings (t) ,4,39D9,TR1,CPART11,COD,O15M,2011,0.1
3D,IRL,Landings (t) ,4,38E1,TR1,CPART13C,COD,O15M,2011,0.09
3D,IRL,Landings (t) ,4,38E0,TR1,CPART13C,COD,O15M,2011,0.08
3D,IRL,Landings (t) ,4,38D9,TR1,CPART13D,COD,O15M,2011,0.07
3D,IRL,Landings (t) ,4,38D9,TR1,CPART13C,COD,O15M,2011,0.01
3D,IRL,Landings (t) ,4,38D9,TR1,CPART11,COD,O15M,2011,0.37
3C,ENG,Landings (t) ,4,38E6,TR2,CPART13C,COD,O10T15M,2011,0.007
3C,NIR,Landings (t) ,4,38E6,GN1,NONE,COD,U10M,2011,0.0351
3C,NIR,Landings (t) ,4,38E4,TR1,CPART13C,COD,O15M,2011,3.224
3C,ENG,Landings (t) ,4,38E4,TR1,CPART13C,COD,O15M,2011,1.7505
3C,ENG,Landings (t) ,4,37E6,TR2,CPART13C,COD,U10M,2011,0.0638
3C,ENG,Landings (t) ,4,37E6,TR2,CPART13C,COD,O10T15M,2011,0.0194
3C,NIR,Landings (t) ,4,37E6,TR2,CPART13B,COD,O15M,2011,0.0175
3C,ENG,Landings (t) ,4,37E6,GT1,NONE,COD,O10T15M,2011,0.9444
3C,ENG,Landings (t) ,4,37E6,GN1,NONE,COD,U10M,2011,0.2278
